Landmark_1_x,Landmark_2_x,Landmark_3_x,Landmark_4_x,Landmark_5_x,Landmark_6_x,Landmark_7_x,Landmark_8_x,Landmark_9_x,Landmark_10_x,Landmark_11_x,Landmark_12_x,Landmark_13_x,Landmark_14_x,Landmark_15_x,Landmark_16_x,Landmark_17_x,Landmark_18_x,Landmark_19_x,Landmark_20_x,Landmark_21_x,Landmark_1_y,Landmark_2_y,Landmark_3_y,Landmark_4_y,Landmark_5_y,Landmark_6_y,Landmark_7_y,Landmark_8_y,Landmark_9_y,Landmark_10_y,Landmark_11_y,Landmark_12_y,Landmark_13_y,Landmark_14_y,Landmark_15_y,Landmark_16_y,Landmark_17_y,Landmark_18_y,Landmark_19_y,Landmark_20_y,Landmark_21_y,Landmark_1_z,Landmark_2_z,Landmark_3_z,Landmark_4_z,Landmark_5_z,Landmark_6_z,Landmark_7_z,Landmark_8_z,Landmark_9_z,Landmark_10_z,Landmark_11_z,Landmark_12_z,Landmark_13_z,Landmark_14_z,Landmark_15_z,Landmark_16_z,Landmark_17_z,Landmark_18_z,Landmark_19_z,Landmark_20_z,Landmark_21_z
0.32609254121780396,0.7510584592819214,5.529602162823721e-07,0.3940832018852234,0.7300265431404114,-0.07523336261510849,0.4386328458786011,0.6686021685600281,-0.12474212050437927,0.47496354579925537,0.6136125922203064,-0.16483961045742035,0.510491132736206,0.5724693536758423,-0.20892822742462158,0.3500996232032776,0.5962224006652832,-0.14223714172840118,0.3476790189743042,0.4954870641231537,-0.19703242182731628,0.3383047580718994,0.422679603099823,-0.23257936537265778,0.31885644793510437,0.3544492721557617,-0.258999228477478,0.277192622423172,0.5990270972251892,-0.13526342809200287,0.2241341471672058,0.48461413383483887,-0.18637672066688538,0.17301298677921295,0.4183617830276489,-0.21887989342212677,0.11660708487033844,0.3665023744106293,-0.24572406709194183,0.22243931889533997,0.6292219758033752,-0.12936998903751373,0.15557388961315155,0.5418574213981628,-0.17946791648864746,0.10132735967636108,0.5074787735939026,-0.20691125094890594,0.04726448655128479,0.48349952697753906,-0.22659426927566528,0.1859963834285736,0.6780788898468018,-0.1277889609336853,0.10699304938316345,0.6288541555404663,-0.1710447371006012,0.05675166845321655,0.6214970350265503,-0.18922090530395508,0.011399269104003906,0.6207901835441589,-0.2026967853307724
0.2585046589374542,0.744417667388916,8.910170095077774e-07,0.3289854824542999,0.7385144233703613,-0.1261887401342392,0.35968226194381714,0.6990492939949036,-0.21245215833187103,0.3837907910346985,0.6571471095085144,-0.27733203768730164,0.4028937816619873,0.6047905087471008,-0.34644991159439087,0.26219892501831055,0.6042829155921936,-0.24811559915542603,0.2458937168121338,0.5059574246406555,-0.3384177088737488,0.21766509115695953,0.44604355096817017,-0.3994208574295044,0.17972709238529205,0.39608126878738403,-0.4425598084926605,0.18253269791603088,0.6129821538925171,-0.22071871161460876,0.1077345758676529,0.5077652931213379,-0.30644986033439636,0.04588635265827179,0.46364450454711914,-0.3710968792438507,-0.01670736074447632,0.424562931060791,-0.4250718355178833,0.12770457565784454,0.6382489800453186,-0.19256272912025452,0.04650306701660156,0.5661922693252563,-0.26279228925704956,-0.024309515953063965,0.5403529405593872,-0.3169042468070984,-0.08299866318702698,0.5341102480888367,-0.3598802089691162,0.09676626324653625,0.6818486452102661,-0.17072053253650665,0.019370675086975098,0.6278194785118103,-0.22499726712703705,-0.03625628352165222,0.6167597770690918,-0.2636115550994873,-0.08637315034866333,0.6205379962921143,-0.29748907685279846
0.2273581624031067,0.7010191082954407,1.1371173513907706e-06,0.30630412697792053,0.7028512358665466,-0.12111673504114151,0.34522998332977295,0.670339822769165,-0.20269876718521118,0.3644391596317291,0.6292785406112671,-0.26489394903182983,0.3921608328819275,0.5763572454452515,-0.3308253586292267,0.24458956718444824,0.5664637088775635,-0.21769002079963684,0.22883623838424683,0.45571938157081604,-0.295492559671402,0.19460035860538483,0.38404640555381775,-0.34695109724998474,0.15205280482769012,0.3262931704521179,-0.38378533720970154,0.17229419946670532,0.581257700920105,-0.19427956640720367,0.1023591160774231,0.4699695110321045,-0.2638906240463257,0.04100176692008972,0.41148680448532104,-0.31479522585868835,-0.026089981198310852,0.36050960421562195,-0.35670047998428345,0.11673472821712494,0.6190041303634644,-0.17266428470611572,0.04925243556499481,0.5248573422431946,-0.23401422798633575,-0.0030015408992767334,0.47125235199928284,-0.2794281542301178,-0.050950393080711365,0.43988627195358276,-0.3136959373950958,0.07994718849658966,0.6731540560722351,-0.15793049335479736,0.012690365314483643,0.6031599640846252,-0.20621544122695923,-0.02766081690788269,0.5644140243530273,-0.23624014854431152,-0.06020529568195343,0.5439981818199158,-0.26141101121902466
0.22486653923988342,0.7146407961845398,8.672856779412541e-07,0.29864007234573364,0.7184830904006958,-0.10589122027158737,0.3407363295555115,0.6787774562835693,-0.17738935351371765,0.36376774311065674,0.6301909685134888,-0.2322307974100113,0.3935883641242981,0.5720635652542114,-0.2906205654144287,0.24331215023994446,0.5706855058670044,-0.19468306005001068,0.22499501705169678,0.4589613676071167,-0.26634496450424194,0.19490258395671844,0.38614964485168457,-0.3132662773132324,0.15789899230003357,0.32591113448143005,-0.346438467502594,0.1688113659620285,0.58433598279953,-0.17523103952407837,0.10251380503177643,0.470711886882782,-0.23734010756015778,0.04750141501426697,0.41206955909729004,-0.2791697084903717,-0.012855485081672668,0.3654211759567261,-0.31311264634132385,0.11460965126752853,0.621014416217804,-0.15733584761619568,0.047716960310935974,0.5276937484741211,-0.21051310002803802,-0.0023497790098190308,0.4755300283432007,-0.2442859709262848,-0.050400570034980774,0.4420437514781952,-0.2700853943824768,0.07844553887844086,0.6742944717407227,-0.14595270156860352,0.013172775506973267,0.6067823171615601,-0.18992318212985992,-0.027265220880508423,0.5757730007171631,-0.2126890867948532,-0.0628492683172226,0.5583261251449585,-0.2307562530040741
0.22451607882976532,0.702111542224884,1.0353335255786078e-06,0.30506569147109985,0.7040108442306519,-0.11864230036735535,0.3444977402687073,0.6643407344818115,-0.19831965863704681,0.368569940328598,0.6125349402427673,-0.2588147521018982,0.39966222643852234,0.5488862991333008,-0.3238573372364044,0.2478100210428238,0.5528551340103149,-0.22153730690479279,0.23093141615390778,0.4342317581176758,-0.3022640645503998,0.19904237985610962,0.35176587104797363,-0.3547881245613098,0.15952065587043762,0.2842145562171936,-0.3919495940208435,0.16957122087478638,0.564818263053894,-0.19896824657917023,0.09987810999155045,0.44416457414627075,-0.27102136611938477,0.04059740900993347,0.37889745831489563,-0.32067686319351196,-0.023934483528137207,0.3226448595523834,-0.3609533905982971,0.11124591529369354,0.601576566696167,-0.1776578426361084,0.04050648212432861,0.5077097415924072,-0.2385329008102417,-0.011465311050415039,0.4507867693901062,-0.27885621786117554,-0.05863341689109802,0.4119991064071655,-0.30998894572257996,0.07180267572402954,0.6563526391983032,-0.16333675384521484,0.004707127809524536,0.5875667333602905,-0.21175946295261383,-0.03475838899612427,0.5474581718444824,-0.23947271704673767,-0.06706622242927551,0.5198944807052612,-0.2625974714756012
0.2349957525730133,0.7046994566917419,9.58690861807554e-07,0.3158915042877197,0.6985594630241394,-0.10761366784572601,0.35713618993759155,0.6519396901130676,-0.1797269582748413,0.38093146681785583,0.5956103205680847,-0.23539698123931885,0.41261395812034607,0.5306139588356018,-0.2951078414916992,0.255431592464447,0.5329894423484802,-0.19719785451889038,0.23589938879013062,0.4086686968803406,-0.27179551124572754,0.20506417751312256,0.32059431076049805,-0.32085859775543213,0.16865667700767517,0.24826020002365112,-0.35554465651512146,0.17579057812690735,0.545403003692627,-0.17949287593364716,0.10145437717437744,0.41708528995513916,-0.2455175369977951,0.04140624403953552,0.34713295102119446,-0.29129648208618164,-0.021370604634284973,0.2894374430179596,-0.32777005434036255,0.11740957200527191,0.5849828124046326,-0.16332557797431946,0.04221250116825104,0.48049396276474,-0.22018414735794067,-0.014458298683166504,0.42219072580337524,-0.25672030448913574,-0.0661870688199997,0.3838474154472351,-0.2839811444282532,0.07790003716945648,0.6438990831375122,-0.15364356338977814,0.006471365690231323,0.5707145929336548,-0.20001120865345,-0.03827477991580963,0.5299963355064392,-0.2244385927915573,-0.07693551480770111,0.5027807950973511,-0.24355599284172058
0.3179085850715637,0.694881796836853,1.0012137181547587e-06,0.3902323842048645,0.674322247505188,-0.09861563891172409,0.427324116230011,0.6175754070281982,-0.16906008124351501,0.45606377720832825,0.5625750422477722,-0.22384308278560638,0.49098360538482666,0.5176249742507935,-0.2825937569141388,0.3409772515296936,0.5127261281013489,-0.20118695497512817,0.3405798673629761,0.3844718337059021,-0.2779504358768463,0.32668328285217285,0.29006606340408325,-0.3265281915664673,0.3060687780380249,0.20218688249588013,-0.3618607521057129,0.26251906156539917,0.5152305960655212,-0.19217072427272797,0.19567807018756866,0.3600959777832031,-0.2643607258796692,0.13482341170310974,0.26287180185317993,-0.31259825825691223,0.06649426370859146,0.17375516891479492,-0.3508804142475128,0.20261028409004211,0.5491139888763428,-0.18338458240032196,0.12446822226047516,0.4179030656814575,-0.25245481729507446,0.06066212058067322,0.3515065908432007,-0.2986149489879608,-0.0011577755212783813,0.29994717240333557,-0.33088696002960205,0.16471658647060394,0.6068041920661926,-0.17908546328544617,0.07535497099161148,0.5337759852409363,-0.23919132351875305,0.01397348940372467,0.5088163614273071,-0.27091652154922485,-0.041182249784469604,0.49060243368148804,-0.294221967458725
0.3469616174697876,0.7112419009208679,8.6022930645413e-07,0.41885823011398315,0.6780106425285339,-0.08306626230478287,0.46281465888023376,0.6091287732124329,-0.14228327572345734,0.4976590871810913,0.5498697757720947,-0.189925879240036,0.5398144721984863,0.5069994330406189,-0.24157193303108215,0.3714599609375,0.5163418054580688,-0.1678115725517273,0.3732568323612213,0.3876607120037079,-0.2343268096446991,0.366310179233551,0.2937809228897095,-0.27640849351882935,0.3499303162097931,0.20854803919792175,-0.30670496821403503,0.2951650321483612,0.5176770091056824,-0.16308867931365967,0.23090314865112305,0.3643338978290558,-0.22366797924041748,0.17719461023807526,0.26932618021965027,-0.2631394565105438,0.11451449990272522,0.18534481525421143,-0.2946833372116089,0.23713327944278717,0.5529230237007141,-0.1591668725013733,0.16446992754936218,0.43039608001708984,-0.21665717661380768,0.1053505688905716,0.3659854531288147,-0.25333380699157715,0.04448458552360535,0.31657862663269043,-0.27896228432655334,0.19712981581687927,0.6096717119216919,-0.15950995683670044,0.10921260714530945,0.537368893623352,-0.20972873270511627,0.04849560558795929,0.5107417702674866,-0.2343444973230362,-0.007620364427566528,0.49072888493537903,-0.2521364688873291
0.3585003614425659,0.7188087701797485,7.712839078521938e-07,0.43000781536102295,0.680911660194397,-0.0720643550157547,0.47443464398384094,0.605742335319519,-0.1230306327342987,0.511265754699707,0.546166718006134,-0.16540539264678955,0.5605518817901611,0.5166088938713074,-0.2120656967163086,0.3906424641609192,0.5212826728820801,-0.1406005322933197,0.3974745273590088,0.404121994972229,-0.20140708982944489,0.397566020488739,0.31039389967918396,-0.24156668782234192,0.3911173343658447,0.22467246651649475,-0.27023395895957947,0.3175660967826843,0.5250870585441589,-0.13872961699962616,0.26312461495399475,0.378996342420578,-0.19343748688697815,0.21615412831306458,0.28458112478256226,-0.2287324219942093,0.16272135078907013,0.20187422633171082,-0.2570263743400574,0.260181188583374,0.5600231289863586,-0.13835126161575317,0.20049214363098145,0.43978577852249146,-0.19200782477855682,0.1523466855287552,0.37785038352012634,-0.22294576466083527,0.10137496888637543,0.32658159732818604,-0.24393029510974884,0.21806345880031586,0.6161020398139954,-0.14217281341552734,0.14219257235527039,0.5399668216705322,-0.18867599964141846,0.09027901291847229,0.5180476307868958,-0.2076820582151413,0.040295809507369995,0.5032778978347778,-0.22116798162460327
0.36520421504974365,0.7094930410385132,7.329807658607024e-07,0.43726009130477905,0.6821421384811401,-0.07121265679597855,0.4858422875404358,0.6145599484443665,-0.12142512202262878,0.5271363258361816,0.5602660179138184,-0.16323421895503998,0.5708132982254028,0.5248973965644836,-0.20985834300518036,0.4082767963409424,0.5337137579917908,-0.1460149735212326,0.42049381136894226,0.41771358251571655,-0.2077692747116089,0.42268621921539307,0.3277628421783447,-0.2486620545387268,0.41874420642852783,0.2433517575263977,-0.27793723344802856,0.33521568775177,0.5365138649940491,-0.14407047629356384,0.29228922724723816,0.3978760838508606,-0.19837574660778046,0.2519911527633667,0.303691565990448,-0.2343718260526657,0.20563581585884094,0.21854901313781738,-0.2645437717437744,0.27634984254837036,0.5691977143287659,-0.14317354559898376,0.22315308451652527,0.4525563418865204,-0.19538865983486176,0.18188156187534332,0.3913169503211975,-0.2257079780101776,0.13894082605838776,0.3403700590133667,-0.24770671129226685,0.23338738083839417,0.6222173571586609,-0.14644832909107208,0.16162049770355225,0.5478174090385437,-0.19256174564361572,0.11151386797428131,0.52396559715271,-0.2122056782245636,0.06412315368652344,0.5071440935134888,-0.2268848866224289
0.3690628409385681,0.708307147026062,7.465811222573393e-07,0.4423746168613434,0.6896690130233765,-0.07716626673936844,0.4910892844200134,0.6267502307891846,-0.13230988383293152,0.534187376499176,0.575296938419342,-0.17838117480278015,0.5812493562698364,0.5362415909767151,-0.2297864556312561,0.41657936573028564,0.5432065725326538,-0.1595204770565033,0.4292683005332947,0.42868345975875854,-0.22597379982471466,0.43728065490722656,0.34313541650772095,-0.2704005539417267,0.43705636262893677,0.2618468105792999,-0.30223867297172546,0.3451436161994934,0.5455322265625,-0.15687626600265503,0.30651339888572693,0.406852662563324,-0.21453861892223358,0.2714824974536896,0.3168502151966095,-0.2535945773124695,0.22833234071731567,0.23354458808898926,-0.286968857049942,0.28611958026885986,0.5778418779373169,-0.15536710619926453,0.23581142723560333,0.4652424454689026,-0.21047443151474,0.1966039091348648,0.4034603238105774,-0.24376149475574493,0.15488825738430023,0.3530757427215576,-0.2690405547618866,0.24119128286838531,0.631145715713501,-0.15836092829704285,0.17455968260765076,0.5561652779579163,-0.20626500248908997,0.12583312392234802,0.5329801440238953,-0.22772455215454102,0.07809415459632874,0.5181710124015808,-0.2450360506772995
